u,v,p,s,d,points0,points1,points2
-0.0020777,0.0014635,-0.025736,5.0341e-14,0,2.6,1.6,0
-0.0017685,0.001244,-0.021891,-1.8464e-14,0,2.7,1.6,0
-0.0015052,0.0010577,-0.018621,6.2771e-15,0,2.8,1.6,0
-0.001281,0.00089958,-0.015839,-2.0366e-15,0,2.9,1.6,0
-0.0010902,0.0007652,-0.013473,6.4016e-16,0,3,1.6,0
-0.00092779,0.00065097,-0.01146,-1.9664e-16,0,3.1,1.6,0
-0.00078955,0.00055384,-0.0097473,5.936e-17,0,3.2,1.6,0
-0.00067191,0.00047123,-0.0082909,-1.7675e-17,0,3.3,1.6,0
-0.00057179,0.00040096,-0.0070521,5.2048e-18,0,3.4,1.6,0
-0.00048659,0.00034118,-0.0059984,-1.5188e-18,0,3.5,1.6,0
-0.00041408,0.00029032,-0.0051021,4.3983e-19,0,3.6,1.6,0
-0.00035238,0.00024704,-0.0043397,-1.2655e-19,0,3.7,1.6,0
-0.00029986,0.00021022,-0.0036913,3.6206e-20,0,3.8,1.6,0
-0.00025518,0.00017889,-0.0031398,-1.0308e-20,0,3.9,1.6,0
-0.00021715,0.00015223,-0.0026706,2.9225e-21,0,4,1.6,0
-0.00018479,0.00012954,-0.0022716,-8.2543e-22,0,4.1,1.6,0
-0.00015725,0.00011023,-0.0019322,2.3235e-22,0,4.2,1.6,0
-0.00013382,9.3806e-05,-0.0016435,-6.5207e-23,0,4.3,1.6,0
-0.00011388,7.9826e-05,-0.001398,1.825e-23,0,4.4,1.6,0
-9.6908e-05,6.7929e-05,-0.0011891,-5.0952e-24,0,4.5,1.6,0
-8.2467e-05,5.7806e-05,-0.0010114,1.4193e-24,0,4.6,1.6,0
-7.0178e-05,4.9191e-05,-0.00086032,-3.9457e-25,0,4.7,1.6,0
-5.9721e-05,4.186e-05,-0.00073179,1.0948e-25,0,4.8,1.6,0
-5.0822e-05,3.5622e-05,-0.00062246,-3.0325e-26,0,4.9,1.6,0
-4.3249e-05,3.0313e-05,-0.00052946,8.3864e-27,0,5,1.6,0
-3.6804e-05,2.5796e-05,-0.00045036,-2.3158e-27,0,5.1,1.6,0
-3.1321e-05,2.1951e-05,-0.00038307,6.386e-28,0,5.2,1.6,0
-2.6654e-05,1.868e-05,-0.00032584,-1.7587e-28,0,5.3,1.6,0
-2.2683e-05,1.5896e-05,-0.00027715,4.8378e-29,0,5.4,1.6,0
-1.9303e-05,1.3527e-05,-0.00023574,-1.3293e-29,0,5.5,1.6,0
-1.6428e-05,1.1511e-05,-0.00020051,3.6485e-30,0,5.6,1.6,0
-1.398e-05,9.7956e-06,-0.00017054,-1.0004e-30,0,5.7,1.6,0
-1.1898e-05,8.3357e-06,-0.00014505,2.7407e-31,0,5.8,1.6,0
-1.0126e-05,7.0934e-06,-0.00012336,-7.5017e-32,0,5.9,1.6,0
-8.6176e-06,6.0363e-06,-0.00010491,2.0516e-32,0,6,1.6,0
-7.3342e-06,5.1367e-06,-8.9219e-05,-5.6063e-33,0,6.1,1.6,0
-6.2421e-06,4.3712e-06,-7.5867e-05,1.5309e-33,0,6.2,1.6,0
-5.3126e-06,3.7198e-06,-6.4506e-05,-4.1773e-34,0,6.3,1.6,0
-4.5217e-06,3.1654e-06,-5.4841e-05,1.1391e-34,0,6.4,1.6,0
-3.8486e-06,2.6937e-06,-4.6616e-05,-3.1042e-35,0,6.5,1.6,0
-3.2758e-06,2.2922e-06,-3.9619e-05,8.454e-36,0,6.6,1.6,0
-2.7884e-06,1.9506e-06,-3.3664e-05,-2.3011e-36,0,6.7,1.6,0
-2.3736e-06,1.6599e-06,-2.8596e-05,6.2598e-37,0,6.8,1.6,0
-2.0205e-06,1.4125e-06,-2.4283e-05,-1.702e-37,0,6.9,1.6,0
-1.7201e-06,1.202e-06,-2.0612e-05,4.6251e-38,0,7,1.6,0
-1.4645e-06,1.0229e-06,-1.7487e-05,-1.2563e-38,0,7.1,1.6,0
-1.2469e-06,8.7049e-07,-1.4826e-05,3.4107e-39,0,7.2,1.6,0
-1.0618e-06,7.4079e-07,-1.2561e-05,-9.2555e-40,0,7.3,1.6,0
-9.042e-07,6.3041e-07,-1.0632e-05,2.5106e-40,0,7.4,1.6,0
-7.7009e-07,5.3648e-07,-8.9882e-06,-6.8071e-41,0,7.5,1.6,0
-6.5593e-07,4.5654e-07,-7.5881e-06,1.8449e-41,0,7.6,1.6,0
-5.5876e-07,3.8852e-07,-6.3949e-06,-4.9983e-42,0,7.7,1.6,0
-4.7604e-07,3.3062e-07,-5.3779e-06,1.3537e-42,0,7.8,1.6,0
-4.0562e-07,2.8135e-07,-4.5107e-06,-3.6647e-43,0,7.9,1.6,0
-3.4568e-07,2.3941e-07,-3.7711e-06,9.9178e-44,0,8,1.6,0
-2.9466e-07,2.0372e-07,-3.1401e-06,-2.6832e-44,0,8.1,1.6,0
-2.5124e-07,1.7333e-07,-2.6014e-06,7.2566e-45,0,8.2,1.6,0
-2.1429e-07,1.4748e-07,-2.1413e-06,-1.9619e-45,0,8.3,1.6,0
-1.8283e-07,1.2547e-07,-1.7481e-06,5.3028e-46,0,8.4,1.6,0
-1.5605e-07,1.0675e-07,-1.4117e-06,-1.4328e-46,0,8.5,1.6,0
-1.3323e-07,9.0819e-08,-1.1239e-06,3.8705e-47,0,8.6,1.6,0
-1.1379e-07,7.7277e-08,-8.7737e-07,-1.0452e-47,0,8.7,1.6,0
-9.7204e-08,6.5763e-08,-6.6604e-07,2.8218e-48,0,8.8,1.6,0
-8.3059e-08,5.5975e-08,-4.8476e-07,-7.6163e-49,0,8.9,1.6,0
-7.0989e-08,4.7651e-08,-3.2912e-07,2.0552e-49,0,9,1.6,0
-6.069e-08,4.057e-08,-1.9538e-07,-5.5442e-50,0,9.1,1.6,0
-5.1899e-08,3.4543e-08,-8.035e-08,1.4953e-50,0,9.2,1.6,0
-4.4395e-08,2.9411e-08,1.8688e-08,-4.0319e-51,0,9.3,1.6,0
-3.7985e-08,2.504e-08,1.0404e-07,1.0869e-51,0,9.4,1.6,0
-3.2505e-08,2.1317e-08,1.7768e-07,-2.9295e-52,0,9.5,1.6,0
-2.7812e-08,1.8148e-08,2.4125e-07,7.8937e-53,0,9.6,1.6,0
-2.3788e-08,1.5452e-08,2.9618e-07,-2.1266e-53,0,9.7,1.6,0
-2.0333e-08,1.3159e-08,3.4366e-07,5.7278e-54,0,9.8,1.6,0
-1.7365e-08,1.121e-08,3.8471e-07,-1.5425e-54,0,9.9,1.6,0
-1.4813e-08,9.5514e-09,4.2021e-07,4.1529e-55,0,10,1.6,0
-1.2621e-08,8.1385e-09,4.5091e-07,-1.1179e-55,0,10.1,1.6,0
-1.0737e-08,6.9323e-09,4.7747e-07,3.0086e-56,0,10.2,1.6,0
-9.1183e-09,5.9004e-09,5.0044e-07,-8.0957e-57,0,10.3,1.6,0
-7.7233e-09,5.0166e-09,5.2031e-07,2.178e-57,0,10.4,1.6,0
-6.5161e-09,4.2601e-09,5.3748e-07,-5.8586e-58,0,10.5,1.6,0
-5.4646e-09,3.6145e-09,5.5229e-07,1.5756e-58,0,10.6,1.6,0
-4.5418e-09,3.0662e-09,5.6501e-07,-4.2367e-59,0,10.7,1.6,0
-3.7265e-09,2.604e-09,5.7587e-07,1.139e-59,0,10.8,1.6,0
-3.0037e-09,2.2172e-09,5.8505e-07,-3.0618e-60,0,10.9,1.6,0
-2.3637e-09,1.8953e-09,5.9271e-07,8.229e-61,0,11,1.6,0
-1.8005e-09,1.6278e-09,5.9902e-07,-2.2113e-61,0,11.1,1.6,0
-1.3101e-09,1.4043e-09,6.041e-07,5.9412e-62,0,11.2,1.6,0
-8.8839e-10,1.2148e-09,6.081e-07,-1.596e-62,0,11.3,1.6,0
-5.2915e-10,1.0508e-09,6.1116e-07,4.2869e-63,0,11.4,1.6,0
-2.2354e-10,9.0541e-10,6.1339e-07,-1.1513e-63,0,11.5,1.6,0
3.9953e-11,7.7384e-10,6.1491e-07,3.0914e-64,0,11.6,1.6,0
2.7461e-10,6.5354e-10,6.1578e-07,-8.2997e-65,0,11.7,1.6,0
4.9381e-10,5.4376e-10,6.1608e-07,2.228e-65,0,11.8,1.6,0
7.0924e-10,4.4506e-10,6.1581e-07,-5.98e-66,0,11.9,1.6,0
9.2925e-10,3.5867e-10,6.1498e-07,1.6048e-66,0,12,1.6,0
1.1578e-09,2.8577e-10,6.1356e-07,-4.3063e-67,0,12.1,1.6,0
1.3942e-09,2.2704e-10,6.1154e-07,1.1554e-67,0,12.2,1.6,0
1.6337e-09,1.8231e-10,6.0889e-07,-3.0994e-68,0,12.3,1.6,0
1.8688e-09,1.5047e-10,6.056e-07,8.3136e-69,0,12.4,1.6,0
2.0911e-09,1.296e-10,6.0167e-07,-2.2297e-69,0,12.5,1.6,0
2.2928e-09,1.1725e-10,5.9714e-07,5.9791e-70,0,12.6,1.6,0
2.4685e-09,1.1081e-10,5.9206e-07,-1.6032e-70,0,12.7,1.6,0
2.6156e-09,1.0783e-10,5.8647e-07,4.298e-71,0,12.8,1.6,0
2.7349e-09,1.0626e-10,5.8046e-07,-1.1521e-71,0,12.9,1.6,0
2.8298e-09,1.0465e-10,5.7408e-07,3.0881e-72,0,13,1.6,0
2.9058e-09,1.021e-10,5.6739e-07,-8.2762e-73,0,13.1,1.6,0
2.9689e-09,9.8235e-11,5.6043e-07,2.2178e-73,0,13.2,1.6,0
3.0248e-09,9.3011e-11,5.5323e-07,-5.9423e-74,0,13.3,1.6,0
3.0777e-09,8.659e-11,5.458e-07,1.592e-74,0,13.4,1.6,0
3.1299e-09,7.9188e-11,5.3816e-07,-4.2647e-75,0,13.5,1.6,0
3.182e-09,7.0991e-11,5.3029e-07,1.1423e-75,0,13.6,1.6,0
3.233e-09,6.2122e-11,5.222e-07,-3.0593e-76,0,13.7,1.6,0
3.2813e-09,5.2659e-11,5.1389e-07,8.1926e-77,0,13.8,1.6,0
3.3251e-09,4.2679e-11,5.0537e-07,-2.1937e-77,0,13.9,1.6,0
3.3633e-09,3.2314e-11,4.9665e-07,5.8733e-78,0,14,1.6,0
3.396e-09,2.1789e-11,4.8773e-07,-1.5723e-78,0,14.1,1.6,0
3.4246e-09,1.1433e-11,4.7865e-07,4.2088e-79,0,14.2,1.6,0
3.4519e-09,1.6705e-12,4.6939e-07,-1.1265e-79,0,14.3,1.6,0
3.4811e-09,-7.0305e-12,4.5997e-07,3.0148e-80,0,14.4,1.6,0
3.5157e-09,-1.4211e-11,4.5038e-07,-8.0674e-81,0,14.5,1.6,0
3.5587e-09,-1.9485e-11,4.4061e-07,2.1586e-81,0,14.6,1.6,0
3.6118e-09,-2.2594e-11,4.3063e-07,-5.7752e-82,0,14.7,1.6,0
3.6752e-09,-2.3449e-11,4.2042e-07,1.545e-82,0,14.8,1.6,0
3.7473e-09,-2.2146e-11,4.0996e-07,-4.1327e-83,0,14.9,1.6,0
3.8245e-09,-1.8966e-11,3.9925e-07,1.1054e-83,0,15,1.6,0
3.9019e-09,-1.435e-11,3.8826e-07,-2.9562e-84,0,15.1,1.6,0
3.9735e-09,-8.8503e-12,3.7702e-07,7.9052e-85,0,15.2,1.6,0
4.033e-09,-3.0746e-12,3.6554e-07,-2.1138e-85,0,15.3,1.6,0
4.0744e-09,2.3847e-12,3.5386e-07,5.6514e-86,0,15.4,1.6,0
4.0925e-09,7.0174e-12,3.4203e-07,-1.5108e-86,0,15.5,1.6,0
4.0837e-09,1.046e-11,3.3011e-07,4.0387e-87,0,15.6,1.6,0
4.0462e-09,1.2533e-11,3.1817e-07,-1.0795e-87,0,15.7,1.6,0
3.9801e-09,1.3282e-11,3.0629e-07,2.8851e-88,0,15.8,1.6,0
3.8874e-09,1.2957e-11,2.9453e-07,-7.7101e-89,0,15.9,1.6,0
3.7716e-09,1.2037e-11,2.8297e-07,2.0602e-89,0,16,1.6,0
3.6379e-09,1.1141e-11,2.7166e-07,-5.5047e-90,0,16.1,1.6,0
3.4915e-09,1.1106e-11,2.6064e-07,1.4707e-90,0,16.2,1.6,0
3.3386e-09,1.2766e-11,2.4995e-07,-3.9288e-91,0,16.3,1.6,0
3.1844e-09,1.7284e-11,2.396e-07,1.0494e-91,0,16.4,1.6,0
3.0342e-09,2.5556e-11,2.2958e-07,-2.803e-92,0,16.5,1.6,0
2.8913e-09,3.9287e-11,2.1988e-07,7.4859e-93,0,16.6,1.6,0
2.7593e-09,5.926e-11,2.1048e-07,-1.9991e-93,0,16.7,1.6,0
2.6385e-09,8.8507e-11,2.0133e-07,5.3379e-94,0,16.8,1.6,0
2.5317e-09,1.2732e-10,1.9238e-07,-1.4252e-94,0,16.9,1.6,0
2.4346e-09,1.8211e-10,1.8358e-07,3.8049e-95,0,17,1.6,0
2.3527e-09,2.5173e-10,1.7489e-07,-1.0157e-95,0,17.1,1.6,0
2.27e-09,3.5057e-10,1.6623e-07,2.7112e-96,0,17.2,1.6,0
2.2086e-09,4.7497e-10,1.5761e-07,-7.2362e-97,0,17.3,1.6,0
2.1055e-09,6.5302e-10,1.4891e-07,1.9312e-97,0,17.4,1.6,0
2.0539e-09,8.8697e-10,1.4039e-07,-5.1534e-98,0,17.5,1.6,0
1.7826e-09,1.1893e-09,1.3176e-07,1.3751e-98,0,17.6,1.6,0
1.7011e-09,1.6407e-09,1.2433e-07,-3.6701e-99,0,17.7,1.6,0
9.7674e-10,1.6685e-09,1.1653e-07,9.8366e-100,0,17.8,1.6,0
1.4374e-09,2.3245e-09,1.1249e-07,-2.7944e-100,0,17.9,1.6,0
0,2.3427e-09,1.0387e-07,1.3844e-100,0,18,1.6,0
-0.001778,-0.0051187,-0.56628,1,0,0.1,1.7,0
0,-0.0050374,-0.56805,1,0,0,1.7,0
-0.003614,-0.0053653,-0.56102,1,0,0.2,1.7,0
-0.0055312,-0.0058003,-0.55201,1,0,0.3,1.7,0
-0.0076339,-0.0064552,-0.53915,1,0,0.4,1.7,0
-0.0098919,-0.0074003,-0.52186,1,0,0.5,1.7,0
-0.012478,-0.0087282,-0.50002,1,0,0.6,1.7,0
-0.015228,-0.01063,-0.47264,1,0,0.7,1.7,0
-0.018136,-0.013184,-0.44006,1,0,0.8,1.7,0
-0.020649,-0.017817,-0.4028,0.99998,0,0.9,1.7,0
-0.022288,-0.0221,-0.36068,0.9906,0,1,1.7,0
-0.022491,0.021381,-0.31607,0.0041327,0,1.1,1.7,0
-0.021191,0.0168,-0.27284,-2.8964e-05,0,1.2,1.7,0
-0.018965,0.012149,-0.23408,7.6187e-06,0,1.3,1.7,0
-0.016418,0.0095475,-0.19937,-1.9886e-06,0,1.4,1.7,0
-0.014049,0.0075525,-0.16925,5.1474e-07,0,1.5,1.7,0
-0.011905,0.0061006,-0.14385,-1.3214e-07,0,1.6,1.7,0
-0.010131,0.0049921,-0.12213,3.3649e-08,0,1.7,1.7,0
-0.008585,0.0041328,-0.10382,-8.4993e-09,0,1.8,1.7,0
-0.0073021,0.0034455,-0.088207,2.129e-09,0,1.9,1.7,0
-0.0061976,0.0028904,-0.075,-5.2858e-10,0,2,1.7,0
-0.0052719,0.0024335,-0.063753,1.2997e-10,0,2.1,1.7,0
-0.0044797,0.0020555,-0.054215,-3.1609e-11,0,2.2,1.7,0
-0.0038112,0.0017395,-0.046099,7.5893e-12,0,2.3,1.7,0
-0.0032408,0.0014745,-0.039206,-1.7941e-12,0,2.4,1.7,0
-0.0027573,0.0012512,-0.033342,4.1596e-13,0,2.5,1.7,0
-0.0023455,0.0010626,-0.028358,-9.3998e-14,0,2.6,1.7,0
-0.0019958,0.00090286,-0.024118,2.0497e-14,0,2.7,1.7,0
-0.0016981,0.0007675,-0.020514,-4.2362e-15,0,2.8,1.7,0
-0.0014449,0.00065261,-0.017448,7.9944e-16,0,2.9,1.7,0
-0.0012295,0.00055504,-0.01484,-1.2469e-16,0,3,1.7,0
-0.0010462,0.00047214,-0.012623,9.5723e-18,0,3.1,1.7,0
-0.00089026,0.00040166,-0.010736,3.7737e-18,0,3.2,1.7,0
-0.00075758,0.00034173,-0.009132,-2.6947e-18,0,3.3,1.7,0
-0.00064466,0.00029076,-0.0077674,1.1687e-18,0,3.4,1.7,0
-0.00054859,0.0002474,-0.0066067,-4.3156e-19,0,3.5,1.7,0
-0.00046683,0.00021051,-0.0056195,1.47e-19,0,3.6,1.7,0
-0.00039726,0.00017913,-0.0047799,-4.7693e-20,0,3.7,1.7,0
-0.00033805,0.00015243,-0.0040657,1.4976e-20,0,3.8,1.7,0
-0.00028767,0.00012971,-0.0034582,-4.5937e-21,0,3.9,1.7,0
-0.0002448,0.00011037,-0.0029415,1.3844e-21,0,4,1.7,0
-0.00020832,9.3922e-05,-0.002502,-4.1153e-22,0,4.1,1.7,0
-0.00017728,7.9923e-05,-0.0021281,1.2099e-22,0,4.2,1.7,0
-0.00015086,6.8011e-05,-0.0018102,-3.5248e-23,0,4.3,1.7,0
-0.00012838,5.7875e-05,-0.0015397,1.0192e-23,0,4.4,1.7,0
-0.00010925,4.9249e-05,-0.0013097,-2.9279e-24,0,4.5,1.7,0
-9.2966e-05,4.1909e-05,-0.001114,8.3654e-25,0,4.6,1.7,0
-7.9113e-05,3.5663e-05,-0.00094756,-2.3787e-25,0,4.7,1.7,0
-6.7324e-05,3.0348e-05,-0.00080599,6.7355e-26,0,4.8,1.7,0
-5.7292e-05,2.5825e-05,-0.00068558,-1.9001e-26,0,4.9,1.7,0
-4.8755e-05,2.1976e-05,-0.00058315,5.3429e-27,0,5,1.7,0
-4.149e-05,1.8701e-05,-0.00049602,-1.4979e-27,0,5.1,1.7,0
-3.5308e-05,1.5914e-05,-0.00042191,4.1882e-28,0,5.2,1.7,0
-3.0047e-05,1.3542e-05,-0.00035888,-1.1682e-28,0,5.3,1.7,0
-2.557e-05,1.1524e-05,-0.00030525,3.2515e-29,0,5.4,1.7,0
-2.176e-05,9.8062e-06,-0.00025964,-9.0317e-30,0,5.5,1.7,0
-1.8518e-05,8.3447e-06,-0.00022084,2.5041e-30,0,5.6,1.7,0
-1.576e-05,7.101e-06,-0.00018784,-6.931e-31,0,5.7,1.7,0
-1.3412e-05,6.0427e-06,-0.00015976,1.9154e-31,0,5.8,1.7,0
-1.1414e-05,5.1421e-06,-0.00013588,-5.2857e-32,0,5.9,1.7,0
-9.7141e-06,4.3757e-06,-0.00011556,1.4566e-32,0,6,1.7,0
-8.2673e-06,3.7236e-06,-9.8272e-05,-4.0092e-33,0,6.1,1.7,0
-7.0361e-06,3.1686e-06,-8.3567e-05,1.1022e-33,0,6.2,1.7,0
-5.9884e-06,2.6964e-06,-7.1056e-05,-3.0268e-34,0,6.3,1.7,0
-5.0968e-06,2.2945e-06,-6.0411e-05,8.3033e-35,0,6.4,1.7,0
-4.338e-06,1.9525e-06,-5.1355e-05,-2.2756e-35,0,6.5,1.7,0
-3.6923e-06,1.6615e-06,-4.3649e-05,6.231e-36,0,6.6,1.7,0
-3.1428e-06,1.4139e-06,-3.7092e-05,-1.7047e-36,0,6.7,1.7,0
-2.6752e-06,1.2032e-06,-3.1512e-05,4.6598e-37,0,6.8,1.7,0
-2.2772e-06,1.0239e-06,-2.6763e-05,-1.2728e-37,0,6.9,1.7,0
-1.9385e-06,8.7128e-07,-2.2722e-05,3.474e-38,0,7,1.7,0
-1.6504e-06,7.4144e-07,-1.9281e-05,-9.4755e-39,0,7.1,1.7,0
-1.4051e-06,6.3096e-07,-1.6353e-05,2.5828e-39,0,7.2,1.7,0
-1.1964e-06,5.3695e-07,-1.3859e-05,-7.0355e-40,0,7.3,1.7,0
-1.0188e-06,4.5694e-07,-1.1736e-05,1.9153e-40,0,7.4,1.7,0
-8.6762e-07,3.8885e-07,-9.9276e-06,-5.2112e-41,0,7.5,1.7,0
-7.3895e-07,3.3091e-07,-8.3872e-06,1.4171e-41,0,7.6,1.7,0
-6.2942e-07,2.816e-07,-7.0746e-06,-3.8515e-42,0,7.7,1.7,0
-5.3619e-07,2.3963e-07,-5.956e-06,1.0463e-42,0,7.8,1.7,0
-4.5682e-07,2.0392e-07,-5.0025e-06,-2.8408e-43,0,7.9,1.7,0
-3.8927e-07,1.7352e-07,-4.1894e-06,7.7099e-44,0,8,1.7,0
-3.3178e-07,1.4764e-07,-3.4958e-06,-2.0915e-44,0,8.1,1.7,0
-2.8284e-07,1.2562e-07,-2.9039e-06,5.6713e-45,0,8.2,1.7,0
-2.4119e-07,1.0687e-07,-2.3986e-06,-1.5372e-45,0,8.3,1.7,0
-2.0574e-07,9.0921e-08,-1.9668e-06,4.1648e-46,0,8.4,1.7,0
-1.7554e-07,7.7351e-08,-1.5978e-06,-1.128e-46,0,8.5,1.7,0
-1.4982e-07,6.5811e-08,-1.2821e-06,3.0538e-47,0,8.6,1.7,0
-1.279e-07,5.5999e-08,-1.0119e-06,-8.2647e-48,0,8.7,1.7,0
-1.0922e-07,4.7659e-08,-7.8044e-07,2.236e-48,0,8.8,1.7,0
-9.3282e-08,4.0569e-08,-5.8208e-07,-6.0473e-49,0,8.9,1.7,0
-7.9693e-08,3.454e-08,-4.1192e-07,1.635e-49,0,9,1.7,0
-6.8103e-08,2.941e-08,-2.6583e-07,-4.419e-50,0,9.1,1.7,0
-5.8217e-08,2.5042e-08,-1.403e-07,1.194e-50,0,9.2,1.7,0
-4.9781e-08,2.1321e-08,-3.2323e-08,-3.2253e-51,0,9.3,1.7,0
-4.2577e-08,1.8152e-08,6.0643e-08,8.7096e-52,0,9.4,1.7,0
-3.6417e-08,1.5453e-08,1.4075e-07,-2.3513e-52,0,9.5,1.7,0
-3.1145e-08,1.3157e-08,2.0984e-07,6.3461e-53,0,9.6,1.7,0
-2.6625e-08,1.1204e-08,2.6945e-07,-1.7123e-53,0,9.7,1.7,0
-2.2747e-08,9.5444e-09,3.2091e-07,4.6191e-54,0,9.8,1.7,0
-1.9419e-08,8.1339e-09,3.6534e-07,-1.2457e-54,0,9.9,1.7,0
-1.6563e-08,6.9337e-09,4.0371e-07,3.3587e-55,0,10,1.7,0
-1.4114e-08,5.9101e-09,4.3686e-07,-9.0538e-56,0,10.1,1.7,0
-1.2014e-08,5.0349e-09,4.6551e-07,2.44e-56,0,10.2,1.7,0
-1.021e-08,4.2847e-09,4.9027e-07,-6.5743e-57,0,10.3,1.7,0
-8.6568e-09,3.6412e-09,5.1168e-07,1.771e-57,0,10.4,1.7,0
-7.3121e-09,3.09e-09,5.3017e-07,-4.7696e-58,0,10.5,1.7,0
-6.1398e-09,2.62e-09,5.4611e-07,1.2843e-58,0,10.6,1.7,0
-5.1102e-09,2.222e-09,5.5979e-07,-3.4574e-59,0,10.7,1.7,0
-4.2007e-09,1.888e-09,5.7145e-07,9.3059e-60,0,10.8,1.7,0
-3.3959e-09,1.61e-09,5.8131e-07,-2.5043e-60,0,10.9,1.7,0
-2.6859e-09,1.3799e-09,5.8953e-07,6.7378e-61,0,11,1.7,0
-2.0648e-09,1.1894e-09,5.9628e-07,-1.8125e-61,0,11.1,1.7,0
-1.5282e-09,1.0299e-09,6.0174e-07,4.8748e-62,0,11.2,1.7,0
-1.0706e-09,8.9393e-10,6.0605e-07,-1.3109e-62,0,11.3,1.7,0
-6.8418e-10,7.7472e-10,6.0938e-07,3.5244e-63,0,11.4,1.7,0
-3.578e-10,6.674e-10,6.1185e-07,-9.474e-64,0,11.5,1.7,0
-7.7426e-11,5.6892e-10,6.1359e-07,2.5463e-64,0,11.6,1.7,0
1.7247e-10,4.7802e-10,6.1467e-07,-6.8425e-65,0,11.7,1.7,0
4.0705e-10,3.9486e-10,6.1517e-07,1.8385e-65,0,11.8,1.7,0
6.3905e-10,3.2051e-10,6.1508e-07,-4.9388e-66,0,11.9,1.7,0
8.7711e-10,2.5628e-10,6.1442e-07,1.3265e-66,0,12,1.7,0
1.1248e-09,2.0324e-10,6.1315e-07,-3.5625e-67,0,12.1,1.7,0
1.3805e-09,1.618e-10,6.1124e-07,9.5657e-68,0,12.2,1.7,0
1.6385e-09,1.3152e-10,6.0867e-07,-2.5681e-68,0,12.3,1.7,0
1.8903e-09,1.1112e-10,6.0543e-07,6.8937e-69,0,12.4,1.7,0
2.1265e-09,9.8722e-11,6.0154e-07,-1.8503e-69,0,12.5,1.7,0
2.3391e-09,9.2103e-11,5.9702e-07,4.9653e-70,0,12.6,1.7,0
2.5225e-09,8.9048e-11,5.9193e-07,-1.3323e-70,0,12.7,1.7,0
2.6745e-09,8.7629e-11,5.8633e-07,3.5743e-71,0,12.8,1.7,0
2.7966e-09,8.6397e-11,5.8031e-07,-9.588e-72,0,12.9,1.7,0
2.8929e-09,8.4452e-11,5.7392e-07,2.5716e-72,0,13,1.7,0
2.9694e-09,8.1401e-11,5.6722e-07,-6.8964e-73,0,13.1,1.7,0
3.0328e-09,7.7236e-11,5.6026e-07,1.8492e-73,0,13.2,1.7,0
3.089e-09,7.2169e-11,5.5306e-07,-4.9579e-74,0,13.3,1.7,0
3.1424e-09,6.6484e-11,5.4564e-07,1.3291e-74,0,13.4,1.7,0
3.1953e-09,6.0413e-11,5.3801e-07,-3.5625e-75,0,13.5,1.7,0
3.2481e-09,5.4078e-11,5.3015e-07,9.5476e-76,0,13.6,1.7,0
3.2999e-09,4.7492e-11,5.2207e-07,-2.5585e-76,0,13.7,1.7,0
3.3489e-09,4.06e-11,5.1378e-07,6.8553e-77,0,13.8,1.7,0
3.3932e-09,3.3342e-11,5.0527e-07,-1.8366e-77,0,13.9,1.7,0
3.4319e-09,2.5717e-11,4.9656e-07,4.9199e-78,0,14,1.7,0
3.4652e-09,1.7836e-11,4.8767e-07,-1.3178e-78,0,14.1,1.7,0
3.4948e-09,9.9289e-12,4.786e-07,3.5292e-79,0,14.2,1.7,0
3.5234e-09,2.3393e-12,4.6937e-07,-9.4508e-80,0,14.3,1.7,0
3.5545e-09,-4.5237e-12,4.5997e-07,2.5305e-80,0,14.4,1.7,0
3.5916e-09,-1.0241e-11,4.504e-07,-6.7748e-81,0,14.5,1.7,0
3.6377e-09,-1.4446e-11,4.4064e-07,1.8136e-81,0,14.6,1.7,0
3.6943e-09,-1.6882e-11,4.3067e-07,-4.8544e-82,0,14.7,1.7,0
3.7614e-09,-1.7445e-11,4.2046e-07,1.2992e-82,0,14.8,1.7,0
3.8372e-09,-1.6204e-11,4.1e-07,-3.4769e-83,0,14.9,1.7,0
3.9179e-09,-1.3401e-11,3.9928e-07,9.3034e-84,0,15,1.7,0
3.9982e-09,-9.4285e-12,3.8828e-07,-2.4891e-84,0,15.1,1.7,0
4.0721e-09,-4.7822e-12,3.7701e-07,6.6591e-85,0,15.2,1.7,0
4.1329e-09,-4.0516e-15,3.6551e-07,-1.7813e-85,0,15.3,1.7,0
4.1746e-09,4.385e-12,3.538e-07,4.7643e-86,0,15.4,1.7,0
4.192e-09,7.9479e-12,3.4194e-07,-1.2742e-86,0,15.5,1.7,0
4.1817e-09,1.0388e-11,3.2999e-07,3.4073e-87,0,15.6,1.7,0
4.1419e-09,1.1579e-11,3.1803e-07,-9.1107e-88,0,15.7,1.7,0
4.0729e-09,1.1596e-11,3.0613e-07,2.4358e-88,0,15.8,1.7,0
3.9772e-09,1.0688e-11,2.9435e-07,-6.5118e-89,0,15.9,1.7,0
3.8584e-09,9.3003e-12,2.8277e-07,1.7406e-89,0,16,1.7,0
3.722e-09,7.9879e-12,2.7143e-07,-4.6524e-90,0,16.1,1.7,0
3.5735e-09,7.4899e-12,2.6039e-07,1.2434e-90,0,16.2,1.7,0
3.4194e-09,8.5273e-12,2.4966e-07,-3.3226e-91,0,16.3,1.7,0
3.2649e-09,1.2116e-11,2.3926e-07,8.878e-92,0,16.4,1.7,0
3.116e-09,1.9013e-11,2.2918e-07,-2.372e-92,0,16.5,1.7,0
