u,v,p,s,d,points0,points1,points2
0.0013926,-0.0029038,0.65833,1,0,0.1,0.2,0
0,-0.0028534,0.66022,1,0,0,0.2,0
0.0028347,-0.0030464,0.65267,1,0,0.2,0.2,0
0.0043518,-0.0033126,0.64297,1,0,0.3,0.2,0
0.0060367,-0.0037004,0.62905,1,0,0.4,0.2,0
0.0078768,-0.004312,0.61021,1,0,0.5,0.2,0
0.010071,-0.0051505,0.58619,1,0,0.6,0.2,0
0.012479,-0.0065579,0.55546,1,0,0.7,0.2,0
0.015524,-0.0088765,0.51808,0.99997,0,0.8,0.2,0
0.018237,-0.011576,0.4695,1.0001,0,0.9,0.2,0
0.021879,-0.016961,0.41617,0.99789,0,1,0.2,0
0.021995,0.016322,0.35777,0.0081636,0,1.1,0.2,0
0.018644,0.011098,0.30411,-2.6101e-05,0,1.2,0.2,0
0.016183,0.0083625,0.25432,5.418e-06,0,1.3,0.2,0
0.013423,0.0059848,0.21485,-1.0641e-06,0,1.4,0.2,0
0.011306,0.0045105,0.18127,1.8935e-07,0,1.5,0.2,0
0.0094483,0.0035933,0.15352,-2.6863e-08,0,1.6,0.2,0
0.007981,0.0028842,0.13001,1.2022e-09,0,1.7,0.2,0
0.0067244,0.0023773,0.11033,1.1948e-09,0,1.8,0.2,0
0.0056983,0.0019661,0.093628,-7.0626e-10,0,1.9,0.2,0
0.0048243,0.001646,0.07954,2.8806e-10,0,2,0.2,0
0.004096,0.001381,0.067578,-1.0259e-10,0,2.1,0.2,0
0.0034766,0.0011652,0.057444,3.4047e-11,0,2.2,0.2,0
0.002955,0.00098449,0.048833,-1.0822e-11,0,2.3,0.2,0
0.0025114,0.00083405,0.041523,3.3411e-12,0,2.4,0.2,0
0.0021358,0.00070721,0.03531,-1.0102e-12,0,2.5,0.2,0
0.0018165,0.00060042,0.030029,3.0072e-13,0,2.6,0.2,0
0.0015453,0.00051003,0.025539,-8.8433e-14,0,2.7,0.2,0
0.0013147,0.00043351,0.021722,2.5754e-14,0,2.8,0.2,0
0.0011187,0.00036858,0.018476,-7.4412e-15,0,2.9,0.2,0
0.00095189,0.00031348,0.015715,2.1359e-15,0,3,0.2,0
0.00081004,0.00026665,0.013367,-6.0965e-16,0,3.1,0.2,0
0.00068933,0.00022686,0.01137,1.7319e-16,0,3.2,0.2,0
0.00058663,0.00019302,0.009671,-4.8999e-17,0,3.3,0.2,0
0.00049924,0.00016424,0.0082261,1.3813e-17,0,3.4,0.2,0
0.00042488,0.00013976,0.0069971,-3.8814e-18,0,3.5,0.2,0
0.00036159,0.00011894,0.0059518,1.0876e-18,0,3.6,0.2,0
0.00030773,0.00010122,0.0050625,-3.04e-19,0,3.7,0.2,0
0.0002619,8.6138e-05,0.0043062,8.4776e-20,0,3.8,0.2,0
0.00022289,7.3306e-05,0.0036628,-2.3593e-20,0,3.9,0.2,0
0.00018969,6.2387e-05,0.0031156,6.5536e-21,0,4,0.2,0
0.00016144,5.3095e-05,0.0026501,-1.8173e-21,0,4.1,0.2,0
0.0001374,4.5187e-05,0.0022541,5.0315e-22,0,4.2,0.2,0
0.00011693,3.8457e-05,0.0019173,-1.391e-22,0,4.3,0.2,0
9.9519e-05,3.2729e-05,0.0016308,3.8405e-23,0,4.4,0.2,0
8.4697e-05,2.7855e-05,0.0013872,-1.059e-23,0,4.5,0.2,0
7.2082e-05,2.3706e-05,0.0011799,2.9168e-24,0,4.6,0.2,0
6.1346e-05,2.0176e-05,0.0010036,-8.025e-25,0,4.7,0.2,0
5.2209e-05,1.7171e-05,0.00085365,2.2057e-25,0,4.8,0.2,0
4.4433e-05,1.4614e-05,0.00072611,-6.0566e-26,0,4.9,0.2,0
3.7815e-05,1.2437e-05,0.00061763,1.6616e-26,0,5,0.2,0
3.2182e-05,1.0585e-05,0.00052536,-4.5546e-27,0,5.1,0.2,0
2.7389e-05,9.0084e-06,0.00044689,1.2475e-27,0,5.2,0.2,0
2.3309e-05,7.6668e-06,0.00038016,-3.4142e-28,0,5.3,0.2,0
1.9837e-05,6.525e-06,0.0003234,9.3378e-29,0,5.4,0.2,0
1.6882e-05,5.5533e-06,0.00027513,-2.5521e-29,0,5.5,0.2,0
1.4367e-05,4.7263e-06,0.00023409,6.9707e-30,0,5.6,0.2,0
1.2227e-05,4.0224e-06,0.00019918,-1.9028e-30,0,5.7,0.2,0
1.0405e-05,3.4234e-06,0.0001695,5.1909e-31,0,5.8,0.2,0
8.855e-06,2.9135e-06,0.00014426,-1.4153e-31,0,5.9,0.2,0
7.5356e-06,2.4795e-06,0.0001228,3.857e-32,0,6,0.2,0
6.4127e-06,2.1102e-06,0.00010456,-1.0505e-32,0,6.1,0.2,0
5.4571e-06,1.7959e-06,8.9047e-05,2.86e-33,0,6.2,0.2,0
4.6437e-06,1.5284e-06,7.5865e-05,-7.7825e-34,0,6.3,0.2,0
3.9516e-06,1.3008e-06,6.4661e-05,2.1168e-34,0,6.4,0.2,0
3.3626e-06,1.1071e-06,5.514e-05,-5.7551e-35,0,6.5,0.2,0
2.8613e-06,9.4223e-07,4.7049e-05,1.564e-35,0,6.6,0.2,0
2.4347e-06,8.0191e-07,4.0175e-05,-4.2488e-36,0,6.7,0.2,0
2.0717e-06,6.8248e-07,3.4335e-05,1.1538e-36,0,6.8,0.2,0
1.7627e-06,5.8082e-07,2.9375e-05,-3.132e-37,0,6.9,0.2,0
1.4998e-06,4.943e-07,2.5163e-05,8.4991e-38,0,7,0.2,0
1.276e-06,4.2066e-07,2.1588e-05,-2.3055e-38,0,7.1,0.2,0
1.0855e-06,3.5799e-07,1.8554e-05,6.252e-39,0,7.2,0.2,0
9.2336e-07,3.0467e-07,1.5981e-05,-1.6949e-39,0,7.3,0.2,0
7.8542e-07,2.5929e-07,1.38e-05,4.5933e-40,0,7.4,0.2,0
6.6806e-07,2.2068e-07,1.1951e-05,-1.2444e-40,0,7.5,0.2,0
5.6821e-07,1.8782e-07,1.0385e-05,3.3706e-41,0,7.6,0.2,0
4.8327e-07,1.5985e-07,9.0587e-06,-9.1266e-42,0,7.7,0.2,0
4.1099e-07,1.3605e-07,7.9362e-06,2.4706e-42,0,7.8,0.2,0
3.4949e-07,1.1578e-07,6.9867e-06,-6.6862e-43,0,7.9,0.2,0
2.9714e-07,9.8533e-08,6.1843e-06,1.809e-43,0,8,0.2,0
2.5259e-07,8.3853e-08,5.507e-06,-4.8933e-44,0,8.1,0.2,0
2.1466e-07,7.1361e-08,4.936e-06,1.3233e-44,0,8.2,0.2,0
1.8238e-07,6.0733e-08,4.4557e-06,-3.5778e-45,0,8.3,0.2,0
1.5492e-07,5.1692e-08,4.0523e-06,9.671e-46,0,8.4,0.2,0
1.3156e-07,4.4004e-08,3.7143e-06,-2.6135e-46,0,8.5,0.2,0
1.1172e-07,3.7466e-08,3.4315e-06,7.0615e-47,0,8.6,0.2,0
9.4862e-08,3.1906e-08,3.1954e-06,-1.9076e-47,0,8.7,0.2,0
8.055e-08,2.7176e-08,2.9985e-06,5.1519e-48,0,8.8,0.2,0
6.8398e-08,2.3149e-08,2.8345e-06,-1.3911e-48,0,8.9,0.2,0
5.8079e-08,1.9717e-08,2.698e-06,3.7557e-49,0,9,0.2,0
4.931e-08,1.6788e-08,2.5847e-06,-1.0138e-49,0,9.1,0.2,0
4.1855e-08,1.4285e-08,2.4907e-06,2.7359e-50,0,9.2,0.2,0
3.5514e-08,1.2147e-08,2.4131e-06,-7.3821e-51,0,9.3,0.2,0
3.012e-08,1.032e-08,2.3493e-06,1.9915e-51,0,9.4,0.2,0
2.5535e-08,8.7635e-09,2.2971e-06,-5.3718e-52,0,9.5,0.2,0
2.1645e-08,7.4408e-09,2.2547e-06,1.4487e-52,0,9.6,0.2,0
1.8353e-08,6.3211e-09,2.2203e-06,-3.9064e-53,0,9.7,0.2,0
1.5577e-08,5.3763e-09,2.1926e-06,1.0532e-53,0,9.8,0.2,0
1.3244e-08,4.5804e-09,2.1702e-06,-2.8389e-54,0,9.9,0.2,0
1.1291e-08,3.9096e-09,2.1518e-06,7.6514e-55,0,10,0.2,0
9.6584e-09,3.342e-09,2.1364e-06,-2.0619e-55,0,10.1,0.2,0
8.2944e-09,2.8587e-09,2.1232e-06,5.5556e-56,0,10.2,0.2,0
7.1525e-09,2.4443e-09,2.1115e-06,-1.4967e-56,0,10.3,0.2,0
6.1928e-09,2.0866e-09,2.1007e-06,4.0315e-57,0,10.4,0.2,0
5.3819e-09,1.7769e-09,2.0906e-06,-1.0858e-57,0,10.5,0.2,0
4.6934e-09,1.5089e-09,2.0809e-06,2.924e-58,0,10.6,0.2,0
4.1069e-09,1.2781e-09,2.0715e-06,-7.8731e-59,0,10.7,0.2,0
3.6074e-09,1.081e-09,2.0622e-06,2.1196e-59,0,10.8,0.2,0
3.1839e-09,9.1404e-10,2.0529e-06,-5.7058e-60,0,10.9,0.2,0
2.828e-09,7.7384e-10,2.0437e-06,1.5357e-60,0,11,0.2,0
2.5334e-09,6.5663e-10,2.0344e-06,-4.133e-61,0,11.1,0.2,0
2.2943e-09,5.5871e-10,2.0249e-06,1.1122e-61,0,11.2,0.2,0
2.1056e-09,4.7669e-10,2.0149e-06,-2.9924e-62,0,11.3,0.2,0
1.9626e-09,4.0768e-10,2.0045e-06,8.0504e-63,0,11.4,0.2,0
1.8606e-09,3.4947e-10,1.9933e-06,-2.1655e-63,0,11.5,0.2,0
1.7953e-09,3.0043e-10,1.9813e-06,5.8247e-64,0,11.6,0.2,0
1.7624e-09,2.5933e-10,1.9683e-06,-1.5665e-64,0,11.7,0.2,0
1.7571e-09,2.2508e-10,1.954e-06,4.2125e-65,0,11.8,0.2,0
1.7745e-09,1.965e-10,1.9384e-06,-1.1327e-65,0,11.9,0.2,0
1.8088e-09,1.7224e-10,1.9214e-06,3.0452e-66,0,12,0.2,0
1.8535e-09,1.5078e-10,1.9029e-06,-8.1865e-67,0,12.1,0.2,0
1.9017e-09,1.3067e-10,1.8828e-06,2.2005e-67,0,12.2,0.2,0
1.9471e-09,1.1074e-10,1.8613e-06,-5.9145e-68,0,12.3,0.2,0
1.9842e-09,9.0362e-11,1.8384e-06,1.5895e-68,0,12.4,0.2,0
2.0096e-09,6.9606e-11,1.8143e-06,-4.2715e-69,0,12.5,0.2,0
2.0221e-09,4.9252e-11,1.7894e-06,1.1477e-69,0,12.6,0.2,0
2.0238e-09,3.0616e-11,1.7637e-06,-3.0837e-70,0,12.7,0.2,0
2.0187e-09,1.5256e-11,1.7375e-06,8.2844e-71,0,12.8,0.2,0
2.0131e-09,4.5996e-12,1.711e-06,-2.2254e-71,0,12.9,0.2,0
2.0135e-09,-4.1017e-13,1.6842e-06,5.9775e-72,0,13,0.2,0
2.0262e-09,4.2313e-13,1.6571e-06,-1.6054e-72,0,13.1,0.2,0
2.0553e-09,6.4429e-12,1.6296e-06,4.3115e-73,0,13.2,0.2,0
2.1024e-09,1.6206e-11,1.6014e-06,-1.1578e-73,0,13.3,0.2,0
2.1658e-09,2.771e-11,1.5724e-06,3.1088e-74,0,13.4,0.2,0
2.241e-09,3.8724e-11,1.5424e-06,-8.3468e-75,0,13.5,0.2,0
2.3213e-09,4.7161e-11,1.5113e-06,2.2409e-75,0,13.6,0.2,0
2.3987e-09,5.1415e-11,1.4788e-06,-6.0155e-76,0,13.7,0.2,0
2.4654e-09,5.0602e-11,1.4451e-06,1.6147e-76,0,13.8,0.2,0
2.5154e-09,4.4669e-11,1.4103e-06,-4.334e-77,0,13.9,0.2,0
2.5446e-09,3.4348e-11,1.3745e-06,1.1632e-77,0,14,0.2,0
2.5524e-09,2.1002e-11,1.338e-06,-3.1216e-78,0,14.1,0.2,0
2.5412e-09,6.3655e-12,1.3011e-06,8.3765e-79,0,14.2,0.2,0
2.5158e-09,-7.7405e-12,1.264e-06,-2.2476e-79,0,14.3,0.2,0
2.4832e-09,-1.9679e-11,1.2269e-06,6.0305e-80,0,14.4,0.2,0
2.4509e-09,-2.8214e-11,1.1899e-06,-1.6179e-80,0,14.5,0.2,0
2.4262e-09,-3.2637e-11,1.1531e-06,4.3403e-81,0,14.6,0.2,0
2.4148e-09,-3.2811e-11,1.1164e-06,-1.1643e-81,0,14.7,0.2,0
2.4205e-09,-2.912e-11,1.0797e-06,3.1229e-82,0,14.8,0.2,0
2.4442e-09,-2.2367e-11,1.0429e-06,-8.376e-83,0,14.9,0.2,0
2.4842e-09,-1.3633e-11,1.0056e-06,2.2464e-83,0,15,0.2,0
2.5364e-09,-4.1168e-12,9.6781e-07,-6.0243e-84,0,15.1,0.2,0
2.5949e-09,5.0052e-12,9.2931e-07,1.6154e-84,0,15.2,0.2,0
2.6524e-09,1.2708e-11,8.9006e-07,-4.3317e-85,0,15.3,0.2,0
2.7016e-09,1.8212e-11,8.5008e-07,1.1614e-85,0,15.4,0.2,0
2.7355e-09,2.1051e-11,8.0948e-07,-3.1138e-86,0,15.5,0.2,0
2.7486e-09,2.1096e-11,7.6849e-07,8.3477e-87,0,15.6,0.2,0
2.7369e-09,1.8547e-11,7.2738e-07,-2.2378e-87,0,15.7,0.2,0
2.6988e-09,1.3886e-11,6.8649e-07,5.9985e-88,0,15.8,0.2,0
2.6344e-09,7.8011e-12,6.462e-07,-1.6078e-88,0,15.9,0.2,0
2.5462e-09,1.0795e-12,6.0688e-07,4.3093e-89,0,16,0.2,0
2.4377e-09,-5.4969e-12,5.6887e-07,-1.1549e-89,0,16.1,0.2,0
2.3138e-09,-1.1251e-11,5.3248e-07,3.095e-90,0,16.2,0.2,0
2.1795e-09,-1.5682e-11,4.9795e-07,-8.2939e-91,0,16.3,0.2,0
2.0396e-09,-1.8496e-11,4.6548e-07,2.2224e-91,0,16.4,0.2,0
1.8983e-09,-1.9607e-11,4.3517e-07,-5.9547e-92,0,16.5,0.2,0
1.7589e-09,-1.9099e-11,4.0708e-07,1.5954e-92,0,16.6,0.2,0
1.6235e-09,-1.7184e-11,3.812e-07,-4.2743e-93,0,16.7,0.2,0
1.4931e-09,-1.4137e-11,3.5751e-07,1.1451e-93,0,16.8,0.2,0
1.3678e-09,-1.0305e-11,3.3594e-07,-3.0674e-94,0,16.9,0.2,0
1.2466e-09,-5.9927e-12,3.1643e-07,8.2166e-95,0,17,0.2,0
1.1282e-09,-1.6379e-12,2.989e-07,-2.2008e-95,0,17.1,0.2,0
1.0105e-09,2.5404e-12,2.833e-07,5.8946e-96,0,17.2,0.2,0
8.916e-10,5.924e-12,2.6958e-07,-1.5787e-96,0,17.3,0.2,0
7.7039e-10,8.5433e-12,2.5771e-07,4.2279e-97,0,17.4,0.2,0
6.4298e-10,9.5224e-12,2.4771e-07,-1.1322e-97,0,17.5,0.2,0
5.1389e-10,8.7116e-12,2.3958e-07,3.0318e-98,0,17.6,0.2,0
3.7549e-10,5.8683e-12,2.3331e-07,-8.1209e-99,0,17.7,0.2,0
2.1756e-10,-4.2336e-12,2.2907e-07,2.1847e-99,0,17.8,0.2,0
8.7846e-11,-1.3201e-11,2.2685e-07,-6.2365e-100,0,17.9,0.2,0
0,-1.9031e-11,2.2616e-07,3.116e-100,0,18,0.2,0
0.0014215,-0.004117,0.56632,1,0,0.1,0.3,0
0,-0.0040522,0.56808,1,0,0,0.3,0
0.0028874,-0.0043149,0.56105,1,0,0.2,0.3,0
0.0044215,-0.0046628,0.55205,1,0,0.3,0.3,0
0.006098,-0.0051878,0.53918,1,0,0.4,0.3,0
0.007904,-0.0059427,0.52191,1,0,0.5,0.3,0
0.0099673,-0.0070068,0.50006,1,0,0.6,0.3,0
0.012158,-0.0085218,0.47269,1,0,0.7,0.3,0
0.014539,-0.010587,0.44007,0.99998,0,0.8,0.3,0
0.016561,-0.014122,0.40231,1.0001,0,0.9,0.3,0
0.017897,-0.017887,0.3599,0.99748,0,1,0.3,0
0.017999,0.017011,0.31539,0.0077659,0,1.1,0.3,0
0.016953,0.013419,0.27256,-3.2554e-05,0,1.2,0.3,0
0.01519,0.0098293,0.23371,7.2085e-06,0,1.3,0.3,0
0.013118,0.0076933,0.19916,-1.5517e-06,0,1.4,0.3,0
0.011235,0.0060908,0.16914,3.2087e-07,0,1.5,0.3,0
0.0095231,0.0049154,0.14378,-6.2184e-08,0,1.6,0.3,0
0.0081041,0.0040232,0.12211,1.0666e-08,0,1.7,0.3,0
0.0068704,0.0033295,0.1038,-1.3382e-09,0,1.8,0.3,0
0.0058426,0.0027762,0.088214,-2.8598e-11,0,1.9,0.3,0
0.0049607,0.0023285,0.075007,1.0678e-10,0,2,0.3,0
0.0042193,0.0019606,0.06377,-5.4094e-11,0,2.1,0.3,0
0.0035863,0.001656,0.054231,2.1072e-11,0,2.2,0.3,0
0.0030509,0.0014015,0.046118,-7.3497e-12,0,2.3,0.3,0
0.0025948,0.001188,0.039224,2.4119e-12,0,2.4,0.3,0
0.0022078,0.0010081,0.03336,-7.6152e-13,0,2.5,0.3,0
0.0018784,0.0008562,0.028375,2.3414e-13,0,2.6,0.3,0
0.0015984,0.00072756,0.024135,-7.0608e-14,0,2.7,0.3,0
0.0013601,0.00061852,0.020529,2.0982e-14,0,2.8,0.3,0
0.0011575,0.00052598,0.017462,-6.1633e-15,0,2.9,0.3,0
0.000985,0.00044738,0.014853,1.7937e-15,0,3,0.3,0
0.00083827,0.00038059,0.012634,-5.1803e-16,0,3.1,0.3,0
0.00071339,0.00032381,0.010747,1.4866e-16,0,3.2,0.3,0
0.00060713,0.00027552,0.0091411,-4.2428e-17,0,3.3,0.3,0
0.0005167,0.00023445,0.0077755,1.2053e-17,0,3.4,0.3,0
0.00043974,0.00019951,0.0066139,-3.4102e-18,0,3.5,0.3,0
0.00037425,0.00016978,0.0056258,9.6143e-19,0,3.6,0.3,0
0.00031851,0.00014448,0.0047853,-2.702e-19,0,3.7,0.3,0
0.00027107,0.00012296,0.0040704,7.5726e-20,0,3.8,0.3,0
0.0002307,0.00010464,0.0034623,-2.117e-20,0,3.9,0.3,0
0.00019634,8.9054e-05,0.002945,5.9046e-21,0,4,0.3,0
0.0001671,7.5789e-05,0.002505,-1.6435e-21,0,4.1,0.3,0
0.00014221,6.45e-05,0.0021307,4.5662e-22,0,4.2,0.3,0
0.00012103,5.4893e-05,0.0018124,-1.2664e-22,0,4.3,0.3,0
0.00010301,4.6717e-05,0.0015416,3.5069e-23,0,4.4,0.3,0
8.7664e-05,3.9759e-05,0.0013112,-9.6967e-24,0,4.5,0.3,0
7.4608e-05,3.3837e-05,0.0011153,2.6776e-24,0,4.6,0.3,0
6.3496e-05,2.8798e-05,0.00094866,-7.3846e-25,0,4.7,0.3,0
5.4038e-05,2.4508e-05,0.00080692,2.0342e-25,0,4.8,0.3,0
4.599e-05,2.0858e-05,0.00068636,-5.5975e-26,0,4.9,0.3,0
3.914e-05,1.7751e-05,0.00058382,1.5387e-26,0,5,0.3,0
3.331e-05,1.5108e-05,0.00049661,-4.2256e-27,0,5.1,0.3,0
2.8348e-05,1.2857e-05,0.00042244,1.1594e-27,0,5.2,0.3,0
2.4125e-05,1.0942e-05,0.00035936,-3.1784e-28,0,5.3,0.3,0
2.0532e-05,9.3127e-06,0.00030571,8.7066e-29,0,5.4,0.3,0
1.7473e-05,7.9257e-06,0.00026008,-2.3831e-29,0,5.5,0.3,0
1.487e-05,6.7453e-06,0.00022128,6.5184e-30,0,5.6,0.3,0
1.2655e-05,5.7407e-06,0.00018829,-1.7817e-30,0,5.7,0.3,0
1.077e-05,4.8856e-06,0.00016024,4.8668e-31,0,5.8,0.3,0
9.165e-06,4.1579e-06,0.00013638,-1.3286e-31,0,5.9,0.3,0
7.7994e-06,3.5386e-06,0.0001161,3.6248e-32,0,6,0.3,0
6.6371e-06,3.0115e-06,9.8858e-05,-9.8841e-33,0,6.1,0.3,0
5.648e-06,2.563e-06,8.4201e-05,2.6937e-33,0,6.2,0.3,0
4.8062e-06,2.1812e-06,7.1742e-05,-7.3375e-34,0,6.3,0.3,0
4.0898e-06,1.8564e-06,6.1155e-05,1.9977e-34,0,6.4,0.3,0
3.4802e-06,1.5799e-06,5.2157e-05,-5.4364e-35,0,6.5,0.3,0
2.9613e-06,1.3446e-06,4.4512e-05,1.4788e-35,0,6.6,0.3,0
2.5198e-06,1.1443e-06,3.8017e-05,-4.0206e-36,0,6.7,0.3,0
2.1441e-06,9.7387e-07,3.25e-05,1.0927e-36,0,6.8,0.3,0
1.8243e-06,8.288e-07,2.7814e-05,-2.9686e-37,0,6.9,0.3,0
1.5521e-06,7.0534e-07,2.3836e-05,8.0618e-38,0,7,0.3,0
1.3205e-06,6.0028e-07,2.0459e-05,-2.1885e-38,0,7.1,0.3,0
1.1233e-06,5.1086e-07,1.7594e-05,5.939e-39,0,7.2,0.3,0
9.5553e-07,4.3478e-07,1.5164e-05,-1.6111e-39,0,7.3,0.3,0
8.1276e-07,3.7002e-07,1.3105e-05,4.3692e-40,0,7.4,0.3,0
6.9129e-07,3.1492e-07,1.136e-05,-1.1845e-40,0,7.5,0.3,0
5.8794e-07,2.6801e-07,9.8821e-06,3.2102e-41,0,7.6,0.3,0
5.0002e-07,2.2809e-07,8.6311e-06,-8.6976e-42,0,7.7,0.3,0
4.2522e-07,1.9412e-07,7.5726e-06,2.3558e-42,0,7.8,0.3,0
3.6157e-07,1.652e-07,6.6776e-06,-6.3791e-43,0,7.9,0.3,0
3.074e-07,1.4059e-07,5.9214e-06,1.7269e-43,0,8,0.3,0
2.6129e-07,1.1965e-07,5.2834e-06,-4.6736e-44,0,8.1,0.3,0
2.2204e-07,1.0183e-07,4.7459e-06,1.2645e-44,0,8.2,0.3,0
1.8864e-07,8.6676e-08,4.294e-06,-3.4206e-45,0,8.3,0.3,0
1.6022e-07,7.3786e-08,3.9146e-06,9.2505e-46,0,8.4,0.3,0
1.3606e-07,6.2824e-08,3.597e-06,-2.5011e-46,0,8.5,0.3,0
1.1552e-07,5.3501e-08,3.3315e-06,6.7608e-47,0,8.6,0.3,0
9.808e-08,4.557e-08,3.11e-06,-1.8271e-47,0,8.7,0.3,0
8.3267e-08,3.8818e-08,2.9254e-06,4.9368e-48,0,8.8,0.3,0
7.0689e-08,3.3064e-08,2.772e-06,-1.3336e-48,0,8.9,0.3,0
6.0005e-08,2.8156e-08,2.6446e-06,3.6018e-49,0,9,0.3,0
5.0927e-08,2.3965e-08,2.5391e-06,-9.726e-50,0,9.1,0.3,0
4.3211e-08,2.0386e-08,2.4519e-06,2.6258e-50,0,9.2,0.3,0
3.6651e-08,1.7331e-08,2.3802e-06,-7.0878e-51,0,9.3,0.3,0
3.1076e-08,1.4727e-08,2.3215e-06,1.9128e-51,0,9.4,0.3,0
2.6343e-08,1.2513e-08,2.2737e-06,-5.1614e-52,0,9.5,0.3,0
2.2333e-08,1.0638e-08,2.2349e-06,1.3924e-52,0,9.6,0.3,0
1.8942e-08,9.0521e-09,2.2037e-06,-3.7559e-53,0,9.7,0.3,0
1.6083e-08,7.7136e-09,2.1784e-06,1.0129e-53,0,9.8,0.3,0
1.368e-08,6.5829e-09,2.158e-06,-2.7313e-54,0,9.9,0.3,0
1.1666e-08,5.625e-09,2.1412e-06,7.3638e-55,0,10,0.3,0
9.9805e-09,4.8095e-09,2.1272e-06,-1.985e-55,0,10.1,0.3,0
8.5705e-09,4.1111e-09,2.1152e-06,5.35e-56,0,10.2,0.3,0
7.3898e-09,3.5101e-09,2.1045e-06,-1.4417e-56,0,10.3,0.3,0
6.3984e-09,2.9913e-09,2.0947e-06,3.8846e-57,0,10.4,0.3,0
5.5629e-09,2.5439e-09,2.0855e-06,-1.0465e-57,0,10.5,0.3,0
4.856e-09,2.1594e-09,2.0766e-06,2.819e-58,0,10.6,0.3,0
4.2562e-09,1.8311e-09,2.0678e-06,-7.5924e-59,0,10.7,0.3,0
3.7472e-09,1.5528e-09,2.0591e-06,2.0446e-59,0,10.8,0.3,0
3.3168e-09,1.3186e-09,2.0504e-06,-5.5052e-60,0,10.9,0.3,0
2.9556e-09,1.1224e-09,2.0416e-06,1.4821e-60,0,11,0.3,0
2.6566e-09,9.5827e-10,2.0326e-06,-3.9897e-61,0,11.1,0.3,0
2.4142e-09,8.2093e-10,2.0233e-06,1.0739e-61,0,11.2,0.3,0
2.2235e-09,7.0572e-10,2.0135e-06,-2.89e-62,0,11.3,0.3,0
2.08e-09,6.0888e-10,2.0032e-06,7.7767e-63,0,11.4,0.3,0
1.9794e-09,5.2742e-10,1.9922e-06,-2.0924e-63,0,11.5,0.3,0
1.9173e-09,4.5891e-10,1.9803e-06,5.6292e-64,0,11.6,0.3,0
1.8889e-09,4.0114e-10,1.9673e-06,-1.5142e-64,0,11.7,0.3,0
1.8893e-09,3.5192e-10,1.9531e-06,4.0728e-65,0,11.8,0.3,0
1.9127e-09,3.09e-10,1.9375e-06,-1.0953e-65,0,11.9,0.3,0
1.9527e-09,2.7014e-10,1.9206e-06,2.9455e-66,0,12,0.3,0
2.0025e-09,2.3338e-10,1.9021e-06,-7.92e-67,0,12.1,0.3,0
2.0554e-09,1.9731e-10,1.8821e-06,2.1293e-67,0,12.2,0.3,0
2.1049e-09,1.614e-10,1.8607e-06,-5.7242e-68,0,12.3,0.3,0
2.1461e-09,1.2609e-10,1.8379e-06,1.5387e-68,0,12.4,0.3,0
2.1758e-09,9.269e-11,1.8141e-06,-4.1356e-69,0,12.5,0.3,0
2.1934e-09,6.314e-11,1.7893e-06,1.1114e-69,0,12.6,0.3,0
2.2009e-09,3.9541e-11,1.7638e-06,-2.9867e-70,0,12.7,0.3,0
2.2024e-09,2.3653e-11,1.7378e-06,8.0251e-71,0,12.8,0.3,0
2.2038e-09,1.6448e-11,1.7113e-06,-2.1561e-71,0,12.9,0.3,0
2.2115e-09,1.7803e-11,1.6845e-06,5.7924e-72,0,13,0.3,0
2.2309e-09,2.6423e-11,1.6573e-06,-1.556e-72,0,13.1,0.3,0
2.266e-09,3.999e-11,1.6296e-06,4.1794e-73,0,13.2,0.3,0
2.318e-09,5.552e-11,1.6013e-06,-1.1225e-73,0,13.3,0.3,0
2.3852e-09,6.9838e-11,1.5721e-06,3.0145e-74,0,13.4,0.3,0
2.4631e-09,8.0093e-11,1.542e-06,-8.0949e-75,0,13.5,0.3,0
2.545e-09,8.4197e-11,1.5107e-06,2.1736e-75,0,13.6,0.3,0
2.6233e-09,8.1125e-11,1.4782e-06,-5.8357e-76,0,13.7,0.3,0
2.6907e-09,7.1021e-11,1.4445e-06,1.5667e-76,0,13.8,0.3,0
2.7412e-09,5.5106e-11,1.4097e-06,-4.2057e-77,0,13.9,0.3,0
2.771e-09,3.5421e-11,1.3741e-06,1.1289e-77,0,14,0.3,0
2.7798e-09,1.4456e-11,1.3377e-06,-3.03e-78,0,14.1,0.3,0
2.7697e-09,-5.2586e-12,1.301e-06,8.132e-79,0,14.2,0.3,0
2.7459e-09,-2.1531e-11,1.2641e-06,-2.1823e-79,0,14.3,0.3,0
2.7151e-09,-3.2791e-11,1.2271e-06,5.8561e-80,0,14.4,0.3,0
2.685e-09,-3.826e-11,1.1903e-06,-1.5713e-80,0,14.5,0.3,0
2.6627e-09,-3.7974e-11,1.1535e-06,4.2158e-81,0,14.6,0.3,0
2.6541e-09,-3.2697e-11,1.1168e-06,-1.131e-81,0,14.7,0.3,0
2.6627e-09,-2.3742e-11,1.0801e-06,3.0342e-82,0,14.8,0.3,0
2.6896e-09,-1.275e-11,1.0431e-06,-8.139e-83,0,14.9,0.3,0
2.7328e-09,-1.4524e-12,1.0058e-06,2.1831e-83,0,15,0.3,0
2.7882e-09,8.5422e-12,9.6783e-07,-5.8552e-84,0,15.1,0.3,0
2.8493e-09,1.5917e-11,9.2922e-07,1.5703e-84,0,15.2,0.3,0
2.9089e-09,1.9766e-11,8.8988e-07,-4.2111e-85,0,15.3,0.3,0
